action,observation.state,timestamp,frame_index,episode_index,index,task_index
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.0542458e-01
  2.1555276e+00  1.3017853e+00 -5.2433813e-01  1.3447013e-01
  4.0722513e-01 -6.1752275e-05 -8.9221296e-04  4.5754514e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  1.6918440e-01
  2.1551461e+00  1.3029298e+00 -5.5676359e-01  9.7848475e-02
  4.1981384e-01  1.7555660e-02  3.5737298e-04 -1.9486020e-04
  2.6538566e-04 -8.9221296e-04  4.5754514e-03]",5.28,264,0,264,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.2678721e-01
  2.1555276e+00  1.2979705e+00 -4.6787977e-01  1.4629588e-01
  4.0722513e-01 -5.5074692e-05  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8352027e-01
 -3.2425420e-03 -2.4795909e-03  1.5832484e-06  1.9893950e-01
  2.1559091e+00  1.3014039e+00 -5.2548259e-01  1.3370718e-01
  4.0836957e-01  1.7555660e-02  4.0644468e-04 -1.9483615e-04
  6.1769539e-04  0.0000000e+00 -0.0000000e+00]",5.3,265,0,265,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8657206e-01
 -3.6240178e-03  5.7221332e-04 -6.9286674e-05  2.3403525e-01
  2.1555276e+00  1.2991149e+00 -4.3850616e-01  1.4629588e-01
  4.1103989e-01 -4.5061111e-05  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.2068360e-01
  2.1543832e+00  1.3006408e+00 -5.0259405e-01  1.2798505e-01
  4.0760663e-01  1.7555660e-02  4.0644468e-04 -1.9483615e-04
  6.1769539e-04  0.0000000e+00 -0.0000000e+00]",5.32,266,0,266,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8619059e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3594263e-01
  2.1555276e+00  1.2991149e+00 -4.2477301e-01  1.4629588e-01
  4.1142139e-01 -3.8385391e-05 -1.3383194e-03 -6.8631768e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.2373541e-01
  2.1547647e+00  1.2979705e+00 -4.7016862e-01  1.4438850e-01
  4.0760663e-01  1.7558997e-02  3.5982658e-04 -1.9485931e-04
  3.7862806e-04 -1.3383194e-03 -6.8631768e-03]",5.34,267,0,267,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.3632410e-01
  2.1555276e+00  1.2991149e+00 -4.1218433e-01  1.4629588e-01
  4.1142139e-01 -5.1736832e-05 -1.7844259e-03 -9.1509027e-03]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.2869459e-01
  2.1551461e+00  1.2979705e+00 -4.4613564e-01  1.4438850e-01
  4.0836957e-01  1.7558997e-02  3.1320844e-04 -1.9487135e-04
  1.3956073e-04 -1.7844259e-03 -9.1509027e-03]",5.36,268,0,268,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.3556115e-01
  2.1555276e+00  1.2991149e+00 -3.6869612e-01  1.5011063e-01
  4.1256580e-01 -3.5047531e-05  1.7844259e-03  4.5754509e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3556115e-01
  2.1562905e+00  1.2983520e+00 -4.1523615e-01  1.4400701e-01
  4.0875104e-01  1.7555660e-02  4.8005220e-04 -1.9499968e-04
 -6.4055377e-04  1.7844259e-03  4.5754509e-03]",5.38,269,0,269,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.3556115e-01
  2.1555276e+00  1.2991149e+00 -3.6144808e-01  1.5011063e-01
  4.1256580e-01 -4.1723251e-05  1.7844259e-03  9.1509027e-03]","[ 1.3351644e-03  1.0469596e+00  5.2166784e-01  4.8390174e-01
 -3.2425420e-03 -2.0981156e-03  1.5832484e-06  2.3594263e-01
  2.1562905e+00  1.2994964e+00 -4.1180286e-01  1.4438850e-01
  4.0913251e-01  1.7555660e-02  5.0458801e-04 -1.9501428e-04
 -5.3989381e-04  1.7844259e-03  9.1509027e-03]",5.4,270,0,270,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.3556115e-01
  2.1559091e+00  1.2991149e+00 -3.5191119e-01  1.5011063e-01
  4.1218433e-01 -2.1696091e-05  0.0000000e+00 -0.0000000e+00]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3556115e-01
  2.1562905e+00  1.2987335e+00 -3.7670711e-01  1.4438850e-01
  4.0913251e-01  1.7555660e-02  5.5365969e-04 -1.9503468e-04
 -2.8824399e-04  0.0000000e+00 -0.0000000e+00]",5.42,271,0,271,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8771650e-01
 -2.8610667e-03  5.7221332e-04 -6.9286674e-05  2.3594263e-01
  2.1818495e+00  1.3162813e+00 -3.6602578e-01  1.6727702e-01
  3.9692530e-01  2.9206648e-04  3.1227453e-03 -2.2877259e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3556115e-01
  2.1562905e+00  1.2991149e+00 -3.5152972e-01  1.4476997e-01
  4.0913251e-01  1.7558997e-02  4.8250571e-04 -1.9502321e-04
 -4.0148638e-04  3.1227453e-03 -2.2877259e-03]",5.44,272,0,272,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8657206e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3899443e-01
  2.2096970e+00  1.3399329e+00 -3.8929579e-01  1.7452507e-01
  3.7098497e-01  1.5003905e-03 -3.1227453e-03  1.1438628e-02]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.8504615e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3556115e-01
  2.1696422e+00  1.3052186e+00 -3.6182955e-01  1.5278095e-01
  4.0531778e-01  1.7555660e-02  4.4815551e-04 -1.9501617e-04
 -2.2533153e-04 -3.1227453e-03  1.1438628e-02]",5.46,273,0,273,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8695353e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  2.3975739e-01
  2.2451744e+00  1.3704509e+00 -4.2133975e-01  1.8253605e-01
  3.5801479e-01  3.8169008e-03 -8.9221296e-04  4.5754514e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8428321e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3785001e-01
  2.1917677e+00  1.3273442e+00 -3.7289235e-01  1.6536964e-01
  3.8662547e-01  1.7558997e-02  4.3098041e-04 -1.9501273e-04
 -1.6241908e-04 -8.9221296e-04  4.5754514e-03]",5.48,274,0,274,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8504615e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.3975739e-01
  2.2642481e+00  1.3876173e+00 -4.4003204e-01  1.9054703e-01
  3.4962234e-01  5.4958705e-03 -2.6766388e-03 -4.5754514e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8466468e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3785001e-01
  2.2108414e+00  1.3429847e+00 -3.8166627e-01  1.7071031e-01
  3.7251088e-01  1.7558997e-02  3.6718717e-04 -1.9500581e-04
 -1.3725410e-04 -2.6766388e-03 -4.5754514e-03]",5.5,275,0,275,0
"[ 9.5368887e-04  1.0469596e+00  5.2281225e-01  4.8580912e-01
 -2.8610667e-03  5.7221332e-04 -6.5948814e-05  2.3937590e-01
  2.3229954e+00  1.4333943e+00 -4.7741663e-01  1.7414358e-01
  3.4695202e-01  1.2575580e-02  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.8428321e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3937590e-01
  2.2638667e+00  1.3883803e+00 -4.3965057e-01  1.8558785e-01
  3.4962234e-01  1.7555660e-02  3.9172304e-04 -1.9499791e-04
  3.8900744e-05  0.0000000e+00 -0.0000000e+00]",5.52,276,0,276,0
"[ 9.5368887e-04  1.0473411e+00  5.2281225e-01  4.9076828e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3823148e-01
  2.3527505e+00  1.4524682e+00 -4.7474632e-01  1.6079195e-01
  3.5152972e-01  1.7906224e-02  1.7844259e-03  4.5754509e-03]","[ 9.5368887e-04  1.0469596e+00  5.2166784e-01  4.8237583e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3899443e-01
  2.3142214e+00  1.4322499e+00 -4.9801633e-01  1.7566949e-01
  3.4771496e-01  1.7555660e-02  5.1930948e-04 -1.9497264e-04
  3.1571556e-04  1.7844259e-03  4.5754509e-03]",5.54,277,0,277,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8237583e-01
 -3.6240178e-03  5.7221332e-04 -6.5948814e-05  2.3861295e-01
  2.3580911e+00  1.4581903e+00 -4.7436485e-01  1.5735866e-01
  3.5496300e-01  1.9565165e-02 -7.5838100e-03  2.2877248e-03]","[ 1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8619059e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3823148e-01
  2.3367286e+00  1.4417869e+00 -4.5071337e-01  1.6727702e-01
  3.4771496e-01  1.7779298e-02  3.5001209e-04 -1.9503821e-04
  4.0379298e-04 -7.5838100e-03  2.2877248e-03]",5.56,278,0,278,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8504615e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3861295e-01
  2.3565652e+00  1.4612421e+00 -4.7589076e-01  1.5697719e-01
  3.5572594e-01  1.9939013e-02 -1.7844259e-03 -4.5754509e-03]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8695353e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3823148e-01
  2.3458838e+00  1.4539940e+00 -4.6406502e-01  1.6193637e-01
  3.5038528e-01  1.9177882e-02  2.3960075e-04 -1.9508330e-04
  3.9121049e-04 -1.7844259e-03 -4.5754509e-03]",5.58,279,0,279,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3899443e-01
  2.3512244e+00  1.4612421e+00 -4.6559089e-01  1.5621424e-01
  3.5763332e-01  1.9258078e-02  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0469596e+00  5.2166784e-01  4.8466468e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3823148e-01
  2.3580911e+00  1.4608606e+00 -4.7474632e-01  1.5850309e-01
  3.5267416e-01  2.0382868e-02  3.6228003e-04 -1.9505796e-04
  8.9230736e-05  0.0000000e+00 -0.0000000e+00]",5.6,280,0,280,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8580912e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3823148e-01
  2.3481727e+00  1.4639124e+00 -4.6063173e-01  1.5697719e-01
  3.6831465e-01  1.7519025e-02  8.9221296e-04  4.5754514e-03]","[-1.9073777e-04  1.0469596e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.3823148e-01
  2.3577096e+00  1.4604791e+00 -4.7245747e-01  1.5735866e-01
  3.5305563e-01  1.9775370e-02  3.0339399e-04 -1.9505915e-04
  2.4022063e-04  8.9221296e-04  4.5754514e-03]",5.62,281,0,281,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8466468e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  2.3670557e-01
  2.3481727e+00  1.4719234e+00 -4.6368352e-01  1.6918440e-01
  3.7594414e-01  1.4731871e-02  1.7844259e-03  9.1509027e-03]","[ 5.7221332e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3823148e-01
  2.3531320e+00  1.4604791e+00 -4.6559089e-01  1.5621424e-01
  3.5992217e-01  1.8383460e-02  3.4265136e-04 -1.9504569e-04
  4.4154047e-04  1.7844259e-03  9.1509027e-03]",5.64,282,0,282,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3594263e-01
  2.3481727e+00  1.4799343e+00 -4.7283894e-01  1.8024720e-01
  3.7632564e-01  1.1704385e-02  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3708706e-01
  2.3485541e+00  1.4673457e+00 -4.6330205e-01  1.5964751e-01
  3.6869612e-01  1.6180437e-02  3.6718723e-04 -1.9503340e-04
  5.6736544e-04  0.0000000e+00 -0.0000000e+00]",5.66,283,0,283,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8504615e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3556115e-01
  2.3493171e+00  1.4852750e+00 -4.8008698e-01  1.9779508e-01
  3.8204777e-01  7.8758011e-03 -8.9221296e-04  4.5754514e-03]","[ 5.7221332e-04  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.3708706e-01
  2.3466468e+00  1.4803158e+00 -4.6406502e-01  1.7223620e-01
  3.7136644e-01  1.2215001e-02  3.3774419e-04 -1.9504505e-04
  1.6472574e-04 -8.9221296e-04  4.5754514e-03]",5.68,284,0,284,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3556115e-01
  2.3489356e+00  1.4856565e+00 -4.8199436e-01  2.0237277e-01
  3.8204777e-01  6.4772163e-03  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3632410e-01
  2.3466468e+00  1.4822233e+00 -4.6673533e-01  1.7643245e-01
  3.7251088e-01  1.1300413e-02  3.2792983e-04 -1.9504690e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.7,285,0,285,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  2.3479819e-01
  2.3485541e+00  1.4856565e+00 -4.8542765e-01  2.0389868e-01
  3.8281071e-01  4.3609804e-03  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3594263e-01
  2.3481727e+00  1.4841306e+00 -4.7817960e-01  1.9207294e-01
  3.7556267e-01  7.4384501e-03  3.2792983e-04 -1.9504690e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.72,286,0,286,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8504615e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  2.3441672e-01
  2.3485541e+00  1.4856565e+00 -4.9114975e-01  2.0351720e-01
  3.8471809e-01  2.6920252e-03  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03 -1.7546117e-06  2.3556115e-01
  2.3500800e+00  1.4852750e+00 -4.8199436e-01  1.9665064e-01
  3.7632564e-01  5.3322278e-03  3.2792983e-04 -1.9504690e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.74,287,0,287,0
"[ 9.5368887e-04  1.0477226e+00  5.2243078e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3441672e-01
  2.3451209e+00  1.4856565e+00 -5.0526434e-01  2.0351720e-01
  3.7975889e-01 -4.1556917e-04  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3517968e-01
  2.3504615e+00  1.4848936e+00 -4.8886091e-01  1.9665064e-01
  3.7785152e-01  2.9856768e-03  3.2792983e-04 -1.9504690e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.76,288,0,288,0
"[ 5.7221332e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3441672e-01
  2.3443580e+00  1.4856565e+00 -5.0946057e-01  2.0313573e-01
  3.7975889e-01 -4.6563894e-04  4.0149582e-03  2.2877248e-03]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3517968e-01
  2.3496985e+00  1.4852750e+00 -4.9076828e-01  1.9665064e-01
  3.7937742e-01  2.4249069e-03  3.6964077e-04 -1.9503912e-04
  1.7730825e-04  4.0149582e-03  2.2877248e-03]",5.78,289,0,289,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3327230e-01
  2.3428321e+00  1.4856565e+00 -5.1174945e-01  1.9893950e-01
  3.9425498e-01 -3.4881197e-04  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3517968e-01
  2.3447394e+00  1.4860380e+00 -5.0679028e-01  1.9703212e-01
  3.7708858e-01 -1.7198734e-04  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.8,290,0,290,0
"[ 9.5368887e-04  1.0477226e+00  5.2243078e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3327230e-01
  2.3428321e+00  1.4856565e+00 -5.1174945e-01  1.9855802e-01
  3.9387351e-01 -7.1765855e-05  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3441672e-01
  2.3447394e+00  1.4856565e+00 -5.0717175e-01  1.9626917e-01
  3.8586253e-01  1.4934689e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.82,291,0,291,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8580912e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3327230e-01
  2.3428321e+00  1.4856565e+00 -5.1251239e-01  1.9932097e-01
  3.9387351e-01 -2.1195784e-04  0.0000000e+00 -0.0000000e+00]","[ 9.5368887e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03 -1.7546117e-06  2.3441672e-01
  2.3447394e+00  1.4852750e+00 -5.0793469e-01  1.9588770e-01
  3.8967729e-01  3.4961849e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.84,292,0,292,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3289081e-01
  2.3428321e+00  1.4856565e+00 -5.1251239e-01  1.9932097e-01
  3.9349201e-01 -8.3446503e-06  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3365377e-01
  2.3447394e+00  1.4852750e+00 -5.1060504e-01  1.9588770e-01
  3.9082170e-01  6.1666593e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.86,293,0,293,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3250934e-01
  2.3428321e+00  1.4856565e+00 -5.1136798e-01  1.9970244e-01
  3.9349201e-01 -5.8412552e-05  0.0000000e+00 -0.0000000e+00]","[ 1.90737774e-04  1.04734111e+00  5.21667838e-01  4.83520269e-01
 -2.86106672e-03 -2.09811563e-03  1.58324838e-06  2.33272299e-01
  2.34397650e+00  1.48565650e+00 -5.10605037e-01  1.96269169e-01
  3.90821695e-01  1.01720914e-04  3.37744161e-04 -1.95045694e-04
  2.15055712e-04  0.00000000e+00 -0.00000000e+00]",5.88,294,0,294,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8580912e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3212788e-01
  2.3428321e+00  1.4856565e+00 -5.1136798e-01  1.9893950e-01
  3.9349201e-01 -3.8385391e-05  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.3327230e-01
  2.3432136e+00  1.4852750e+00 -5.0984210e-01  1.9626917e-01
  3.9082170e-01  1.5832484e-06  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.9,295,0,295,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3212788e-01
  2.3428321e+00  1.4856565e+00 -5.1098651e-01  1.9855802e-01
  3.9311054e-01 -2.5033951e-05  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3289081e-01
  2.3432136e+00  1.4852750e+00 -5.1022357e-01  1.9626917e-01
  3.9082170e-01  1.8272549e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.92,296,0,296,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.9286674e-05  2.3212788e-01
  2.3428321e+00  1.4856565e+00 -5.1136798e-01  1.9855802e-01
  3.9272907e-01 -2.8371811e-05  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8390174e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3289081e-01
  2.3432136e+00  1.4852750e+00 -5.1022357e-01  1.9588770e-01
  3.9082170e-01  1.4934689e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.94,297,0,297,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3212788e-01
  2.3428321e+00  1.4856565e+00 -5.1213092e-01  1.9855802e-01
  3.9158463e-01 -2.1696091e-05  0.0000000e+00 -0.0000000e+00]","[ 1.3351644e-03  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03 -1.7546117e-06  2.3250934e-01
  2.3432136e+00  1.4852750e+00 -5.1022357e-01  1.9626917e-01
  3.9082170e-01  1.4934689e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.96,298,0,298,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3174639e-01
  2.3428321e+00  1.4856565e+00 -5.1556420e-01  1.9855802e-01
  3.9158463e-01 -2.8371811e-05  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3250934e-01
  2.3432136e+00  1.4852750e+00 -5.1022357e-01  1.9626917e-01
  3.9044023e-01  1.1596829e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",5.98,299,0,299,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3174639e-01
  2.3428321e+00  1.4856565e+00 -5.0183105e-01  1.9817655e-01
  3.9234760e-01 -2.5033951e-05  0.0000000e+00 -0.0000000e+00]","[ 5.7221332e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.3212788e-01
  2.3432136e+00  1.4852750e+00 -5.1251239e-01  1.9626917e-01
  3.9044023e-01  1.4934689e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",6.0,300,0,300,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3174639e-01
  2.3428321e+00  1.4856565e+00 -4.9839780e-01  1.9817655e-01
  3.9196613e-01 -2.1696091e-05  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.0981156e-03  1.5832484e-06  2.3212788e-01
  2.3432136e+00  1.4852750e+00 -5.1213092e-01  1.9626917e-01
  3.9044023e-01  1.8272549e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",6.02,301,0,301,0
"[ 9.5368887e-04  1.0477226e+00  5.2281225e-01  4.8542765e-01
 -3.2425420e-03  5.7221332e-04 -6.5948814e-05  2.3174639e-01
  2.3428321e+00  1.4856565e+00 -4.9649042e-01  1.9817655e-01
  3.9234760e-01 -2.8371811e-05  0.0000000e+00 -0.0000000e+00]","[ 1.9073777e-04  1.0473411e+00  5.2166784e-01  4.8352027e-01
 -2.8610667e-03 -2.4795909e-03  1.5832484e-06  2.3212788e-01
  2.3432136e+00  1.4852750e+00 -5.0907910e-01  1.9588770e-01
  3.9044023e-01  1.1596829e-05  3.3774416e-04 -1.9504569e-04
  2.1505571e-04  0.0000000e+00 -0.0000000e+00]",6.04,302,0,302,0
